stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,4.08640457285017,0,0
72hpf,2.13958228293216,0,0,3.20937342439823,0,1.06979114146608
21Day,1.33853308820331,0,1.33853308820331,0,0,1.33853308820331
3Month,0.639898599108391,0.639898599108391,0.319949299554195,0,0.319949299554195,0.319949299554195
